code,entry_date,exit_date,days,entry,stop,R,half
241690,2023-11-15,2023-11-20,3,4635.0,4072.5,-1.1469964444444445,False
241690,2023-11-24,2023-12-22,20,4120.0,3423.5714285714284,-0.2430701538461538,False
241690,2024-07-08,2024-07-10,2,4460.0,4030.535714285714,0.1706276923076923,False
241690,2024-07-24,2024-08-06,9,3940.0,3152.0,0.4819390862944163,False
241690,2024-09-13,2024-10-04,10,4255.0,3684.464285714286,-0.5773538654147106,False
241690,2025-08-07,2025-08-28,14,3130.0,2872.8571428571427,-0.40727166666666637,False
241690,2025-11-07,2025-11-17,6,3020.0,2762.8571428571427,3.354555555555553,False
243070,2019-12-12,2020-01-03,13,41817.0,39125.92857142857,1.0083824499004648,False
243070,2020-02-05,2020-02-24,13,41262.0,37917.53571428572,-0.7509119803513274,False
243070,2020-03-06,2020-03-16,6,38859.0,34848.642857142855,-0.7053673274556946,False
243070,2020-03-31,2020-04-20,13,39770.0,31816.0,0.18376069901936132,False
243070,2021-03-12,2021-03-22,6,51344.0,48076.32142857143,-0.1309341144324826,False
243070,2021-03-30,2021-04-20,15,51891.0,49322.42857142857,1.9871742102335939,False
243070,2023-02-17,2023-03-14,16,33550.0,30773.214285714286,-0.6681934405144696,False
243070,2023-04-05,2023-04-24,13,33400.0,30569.64285714286,-0.42639671924290246,False
243070,2023-04-26,2023-05-30,21,32700.0,30280.35714285714,-0.10606110701107004,False
243070,2023-06-12,2023-07-06,18,32550.0,30585.714285714286,-0.866027272727273,False
243070,2023-07-28,2023-09-08,29,31150.0,28766.071428571428,5.372468014981271,False
243070,2024-02-15,2024-03-07,14,38750.0,35875.0,-1.0180608695652174,False
243070,2025-05-07,2025-05-08,1,27650.0,26114.285714285714,-0.8003376744186044,False
243070,2025-05-12,2025-06-12,21,28600.0,25948.214285714286,0.2489190572390573,False
243070,2025-12-01,2025-12-26,18,28600.0,26144.64285714286,-0.29946763636363655,False
243070,2026-02-20,2026-03-04,7,29050.0,27335.714285714286,-1.5930016666666673,False
243070,2026-05-08,2026-06-01,15,29000.0,26901.785714285714,-0.2088490212765957,False
244920,2023-09-22,2023-10-23,16,4600.0,4239.285714285715,-2.202636633663369,False
244920,2024-05-16,2024-05-27,7,4100.0,3908.035714285714,0.13112595348837205,False
244920,2024-06-04,2024-06-20,11,4100.0,3784.8214285714284,-0.3628625495750707,False
244920,2024-07-16,2024-07-26,8,4110.0,3931.4285714285716,-0.9756124000000007,False
244920,2024-08-19,2024-09-05,13,4230.0,3783.5714285714284,-0.44735039999999987,False
244920,2024-09-19,2024-10-23,21,4090.0,3866.785714285714,0.0013529599999999979,False
244920,2025-01-20,2025-02-24,21,4320.0,3917.3214285714284,-0.5341543237250552,False
244920,2025-04-15,2025-07-07,54,4285.0,3936.785714285714,4.8498082051282045,False
244920,2026-06-11,2026-07-03,16,9700.0,7853.571428571428,0.3364489748549323,False
246250,2019-10-30,2019-11-14,11,2800.0,2472.3214285714284,-0.193100817438692,False
246250,2019-12-05,2019-12-06,1,2750.0,2456.25,0.752423829787234,False
246250,2021-04-28,2021-05-21,15,5925.0,5200.892857142857,-0.8651482120838468,False
246250,2021-06-01,2021-06-15,10,5725.0,5028.571428571428,-0.4330271794871794,False
246250,2022-08-02,2022-08-09,5,4200.0,3608.9285714285716,-1.1891955287009066,False
246250,2023-01-16,2023-01-17,1,3800.0,3327.1428571428573,-0.8395474320241695,False
246250,2023-01-19,2023-02-14,16,3695.0,2965.892857142857,-0.2908934606906685,False
246250,2023-02-28,2023-04-03,23,3700.0,3085.714285714286,0.6103671162790698,False
246250,2023-06-22,2023-07-26,24,3600.0,3158.035714285714,3.039194666666666,False
246250,2023-10-04,2023-10-23,12,4240.0,3491.785714285714,-1.59242415274463,False
246250,2024-07-16,2024-07-24,6,2900.0,2496.6071428571427,0.17551004869411235,False
246250,2024-10-30,2024-11-12,9,2930.0,2344.0,-0.8063924914675767,False
246250,2025-05-14,2025-05-15,1,2615.0,2195.714285714286,-0.41027870528109034,False
248070,2022-04-07,2022-04-19,8,26350.0,24707.14285714286,-0.8050121739130442,False
248070,2022-09-16,2022-09-27,7,22500.0,20946.428571428572,-1.4488583908045989,False
248070,2023-01-13,2023-02-20,24,21100.0,19269.64285714286,0.3258435121951222,False
248070,2024-01-02,2024-01-31,21,27300.0,25728.571428571428,0.6143009090909086,False
248070,2024-02-16,2024-03-11,15,28450.0,26226.785714285714,-0.5994024096385541,False
248070,2025-09-08,2025-09-26,14,18900.0,16441.071428571428,-0.5395146550472039,False
248070,2025-10-14,2025-11-12,21,17350.0,15882.142857142857,0.384625304136253,False
248070,2025-12-01,2025-12-29,19,17080.0,15328.214285714286,-0.4166257288481143,False
248070,2026-02-10,2026-03-05,13,16970.0,15452.142857142857,-0.03396564705882353,False
248070,2026-03-11,2026-04-01,15,17790.0,15313.214285714286,-0.432869502523432,False
248070,2026-04-09,2026-05-20,27,16930.0,15212.142857142857,1.3509755509355508,False
248070,2026-06-10,2026-06-24,10,17790.0,14504.285714285714,-0.46280347826086954,False
248170,2021-03-26,2021-04-28,23,47350.0,44957.142857142855,0.9046925373134321,False
248170,2021-05-04,2021-05-14,7,48200.0,45976.78571428572,4.19975710843374,False
248170,2022-04-19,2022-04-28,7,48350.0,44251.78571428572,0.5148986492374732,False
248170,2023-06-15,2023-06-20,3,31550.0,28755.35714285714,3.191295079872203,False
248170,2023-08-23,2023-08-24,1,31400.0,27926.785714285714,-0.2586206683804627,False
248170,2023-08-28,2023-08-31,3,37350.0,31278.571428571428,-0.6369291764705881,False
248170,2023-09-11,2023-10-05,14,30000.0,24000.0,-0.08214083333333334,False
248170,2024-01-15,2024-02-07,17,29700.0,27583.928571428572,-0.5148337552742618,False
248170,2024-05-02,2024-06-20,32,28600.0,26260.714285714286,4.244624732824428,False
248170,2024-08-08,2024-08-27,12,29200.0,25994.64285714286,-0.3235801671309194,False
248170,2025-06-09,2025-06-18,7,26900.0,25641.071428571428,-0.5380011347517727,False
248170,2025-06-23,2025-07-22,21,26950.0,25650.89285714286,0.09222872852233688,False
248170,2025-07-30,2025-08-20,14,26650.0,25355.35714285714,-0.7916855172413784,False
248170,2025-08-29,2025-09-29,21,26300.0,25009.821428571428,-0.09784692041522484,False
248170,2025-10-10,2025-10-16,4,26450.0,25530.35714285714,1.3250633009708717,False
248170,2025-11-05,2025-12-10,25,26300.0,24291.071428571428,1.0286577777777772,False
248170,2026-03-06,2026-04-03,20,28250.0,24839.285714285714,-0.2150927748691099,False
249420,2020-06-09,2020-06-15,4,15300.0,13862.5,0.46892869565217393,False
249420,2020-07-03,2020-08-04,22,14900.0,12507.142857142857,0.26168298507462684,False
249420,2021-11-16,2021-11-19,3,16400.0,14783.92857142857,-0.4804304972375688,False
249420,2021-11-24,2021-12-22,20,15850.0,13751.785714285714,7.017831829787233,False
249420,2022-07-12,2022-07-22,8,37900.0,30320.0,0.035170844327176785,False
249420,2022-07-27,2022-08-18,15,40400.0,32320.0,-0.22136633663366334,False
249420,2022-11-18,2022-12-06,12,42000.0,35848.21428571428,-1.0534843541364292,False
249420,2022-12-16,2022-12-21,3,45900.0,39551.78571428572,-0.9845847538677922,False
249420,2024-08-13,2024-08-22,6,15740.0,13765.0,0.4462177215189873,False
249420,2025-06-02,2025-07-03,21,12700.0,11569.642857142857,0.16650932069510266,False
249420,2026-04-15,2026-05-04,12,28700.0,24726.785714285714,-0.5238391011235954,False
251270,2020-06-02,2020-06-16,10,94800.0,87139.28571428571,-0.12445184149184142,False
251270,2020-12-24,2021-01-13,11,124000.0,117303.57142857143,0.13437760000000012,False
251270,2021-01-25,2021-02-19,17,128000.0,116125.0,0.11612631578947369,False
251270,2021-04-13,2021-04-28,11,140500.0,131125.0,-0.5503520000000001,False
251270,2021-05-25,2021-06-16,16,138000.0,126750.0,-0.4132622222222222,False
251270,2021-07-02,2021-07-12,6,139500.0,129142.85714285714,-0.4977000000000001,False
251270,2021-08-25,2021-09-08,10,135500.0,124250.0,-1.0323644444444444,False
251270,2021-11-10,2021-11-23,9,132000.0,121732.14285714286,-1.032406260869565,False
251270,2023-02-21,2023-03-09,11,61300.0,53764.28571428572,-0.34325213270142196,False
251270,2023-03-22,2023-04-21,22,63000.0,56857.142857142855,0.5186593023255812,False
251270,2023-05-22,2023-06-02,8,59100.0,52582.142857142855,-0.5787377534246574,False
251270,2023-11-24,2023-12-26,21,54300.0,46996.42857142857,0.20995481662591692,False
251270,2024-06-27,2024-08-19,36,54800.0,49371.42857142857,0.5390736842105265,False
251270,2024-08-22,2024-09-05,10,59000.0,49500.0,-0.23964210526315788,False
251270,2024-09-13,2024-10-21,20,61000.0,54875.0,-0.7800734693877551,False
251270,2025-05-19,2025-08-11,58,53400.0,48319.642857142855,0.42039564147627406,False
251270,2025-11-11,2025-12-05,18,53900.0,48025.0,-0.5020953191489361,False
251270,2026-02-10,2026-03-03,11,55600.0,50278.57142857143,-0.668239731543624,False
259960,2023-05-09,2023-05-25,12,202000.0,186982.14285714287,-1.0401677051129616,False
259960,2023-06-08,2023-06-30,16,194600.0,181725.0,0.17517359223300968,False
259960,2023-07-14,2023-07-25,7,193500.0,179000.0,-1.2394737931034483,False
259960,2023-11-09,2023-12-26,32,189000.0,171267.85714285713,-0.3827924269889222,False
259960,2025-07-18,2025-07-29,7,350500.0,327642.85714285716,-0.8585062500000006,False
259960,2026-04-29,2026-05-27,17,280500.0,250410.7142857143,-0.7569289020771515,False
260970,2020-03-16,2020-03-31,11,102000.0,81600.0,-1.162387745098039,False
260970,2020-04-14,2020-05-11,15,90600.0,72480.0,-0.12851048565121415,False
260970,2020-05-14,2020-05-22,6,122700.0,98160.0,-1.0718753056234718,False
260970,2020-05-27,2020-06-16,14,99900.0,79920.0,2.22081981981982,False
260970,2020-07-01,2020-07-27,18,120000.0,96000.0,1.0142291666666667,False
260970,2022-07-08,2022-07-29,15,19750.0,17044.64285714286,-0.34819617161716193,False
260970,2022-08-02,2022-08-18,11,19000.0,17794.64285714286,0.1310607407407409,False
260970,2022-09-21,2022-09-27,4,19200.0,17458.928571428572,-0.6826428717948722,False
260970,2023-04-11,2023-04-25,10,17670.0,16055.714285714286,-0.5897004424778762,False
260970,2023-11-17,2024-01-26,47,15700.0,14426.785714285714,1.4046881346423556,False
260970,2024-12-05,2025-01-03,18,36050.0,31532.142857142855,1.1971339130434777,False
263690,2019-11-06,2019-11-12,4,8950.0,8235.714285714286,-0.8136492000000006,False
263690,2020-02-26,2020-03-10,9,8790.0,7825.714285714285,-1.9559420740740732,False
263690,2020-04-01,2020-06-03,41,7670.0,6136.0,6.525371577574967,False
263690,2020-11-27,2020-12-10,9,15750.0,13776.785714285714,-0.013057375565610856,False
263690,2020-12-21,2020-12-29,5,17100.0,15082.142857142857,-0.2629497345132743,False
263690,2021-01-04,2021-01-28,18,17200.0,15423.214285714286,-1.1122838190954778,False
263690,2022-10-20,2022-12-27,48,9590.0,8782.857142857143,0.9431973451327437,False
263690,2023-05-31,2023-07-05,24,10260.0,9374.285714285714,0.9121609677419349,False
263690,2023-08-02,2023-08-07,3,11180.0,10124.642857142857,-0.03196074450084602,False
263690,2023-08-10,2023-09-11,21,11150.0,9692.857142857143,-0.296653137254902,False
263690,2023-09-19,2023-09-26,5,11170.0,10495.0,-0.2566222222222222,False
263690,2023-10-10,2023-11-01,16,11050.0,9664.285714285714,-0.5777273195876287,False
263690,2024-01-16,2024-02-13,18,11030.0,10440.714285714286,-0.7833059393939401,False
263690,2025-08-26,2025-09-17,16,6540.0,5804.285714285715,-0.6523007766990294,False
263690,2025-12-01,2025-12-10,7,5660.0,5308.214285714285,-0.3038895431472078,False
263690,2025-12-18,2026-01-09,13,5580.0,5044.285714285715,-0.40349306666666696,False
263690,2026-04-17,2026-05-19,20,5770.0,5384.285714285715,-0.950377037037038,False
263690,2026-05-26,2026-06-05,7,5570.0,4764.642857142857,-0.5653603547671838,False
264450,2020-04-23,2020-05-18,14,10043.0,8685.142857142857,-0.26818749079431875,False
264450,2020-11-05,2020-12-15,28,10926.0,9946.535714285714,6.466200138559705,False
264450,2021-03-08,2021-04-06,21,14132.0,12602.0,0.2383883660130719,False
264450,2021-05-21,2021-07-20,42,14399.0,13423.285714285714,1.2234152122986817,False
264450,2021-08-24,2021-09-16,17,15032.0,13520.57142857143,0.08414979206049153,False
264450,2021-11-23,2021-11-29,4,14799.0,13466.32142857143,-0.6261880530617717,False
264450,2021-12-08,2022-01-07,21,14866.0,12973.67857142857,-0.1251420590733226,False
264450,2022-03-28,2022-03-31,3,15266.0,14195.107142857143,-0.6575708254127065,False
264450,2023-07-05,2023-07-19,10,9699.0,9064.17857142857,-0.6793743572433185,False
264450,2023-08-24,2023-09-07,10,10085.0,9251.07142857143,-0.8612133276231271,False
264450,2023-09-12,2023-09-22,8,9586.0,8931.714285714286,1.37075497816594,False
264450,2025-06-20,2025-07-21,21,8090.0,7627.5,0.19619243243243245,False
264900,2020-09-01,2020-09-18,13,8480.0,7828.214285714285,0.30455408219178065,False
264900,2020-10-06,2020-10-30,17,8410.0,7783.214285714285,-0.08030655270655265,False
264900,2020-11-04,2020-12-03,21,8480.0,7915.714285714285,0.5460726582278478,False
264900,2022-04-19,2022-04-22,3,10300.0,9582.142857142857,3.193957213930347,False
264900,2022-08-04,2022-08-05,1,11200.0,10303.57142857143,-1.1162350597609572,False
264900,2022-08-16,2022-08-30,10,9690.0,8331.07142857143,-0.5403043363994747,False
264900,2023-03-03,2023-03-14,7,8920.0,8468.214285714286,-0.8448562845849813,False
264900,2023-05-10,2023-05-31,14,9280.0,8380.0,-0.5478433333333333,False
264900,2023-08-28,2023-09-15,14,8800.0,7932.142857142857,-0.35875604938271594,False
264900,2023-11-17,2023-12-08,15,8480.0,7990.714285714285,0.20199649635036482,False
264900,2024-05-14,2024-06-12,19,8330.0,8096.071428571428,12.483361832061062,False
264900,2024-08-07,2024-08-27,13,8800.0,7544.642857142857,-0.24801627311522043,False
264900,2024-09-24,2024-10-17,14,8820.0,8128.928571428572,-0.43624723514211894,False
264900,2025-04-22,2025-04-23,1,9490.0,8881.07142857143,-1.8425609384164248,False
264900,2025-05-09,2025-05-30,15,8540.0,7819.464285714285,0.06760386617100368,False
26490K,2020-06-11,2020-06-12,1,8530.0,7892.5,-1.2524486274509805,False
26490K,2021-09-10,2021-09-17,5,17150.0,15266.07142857143,-0.784371563981043,False
26490K,2022-04-19,2022-04-22,3,15100.0,13644.642857142857,1.8335327607361962,False
26490K,2022-05-16,2022-05-25,7,15450.0,12360.0,-0.6368576051779936,False
26490K,2022-06-02,2022-06-14,7,14150.0,12239.285714285714,-0.7919211214953269,False
26490K,2022-08-04,2022-08-24,13,13400.0,12176.785714285714,-1.2340724087591237,False
26490K,2023-02-13,2023-03-09,17,12320.0,11464.642857142857,-0.7915874739039664,False
26490K,2023-05-10,2023-05-31,14,11960.0,10308.214285714286,-0.7347078918918921,False
26490K,2023-08-31,2023-09-11,7,11250.0,10389.285714285714,-1.1975704564315346,False
26490K,2023-11-28,2023-12-06,6,10940.0,10223.92857142857,-0.04549546134663337,False
26490K,2024-01-02,2024-01-18,12,10790.0,9048.92857142857,-0.17858773333333325,False
26490K,2024-01-22,2024-02-22,21,10800.0,10080.357142857143,-0.25208476426799015,False
26490K,2024-04-19,2024-05-23,21,10620.0,10223.57142857143,0.27368360360360416,False
26490K,2024-06-03,2024-06-12,6,10690.0,10073.92857142857,1.4536512463768096,False
26490K,2024-07-09,2024-08-01,17,10810.0,10043.92857142857,-0.6011645687645681,False
26490K,2025-04-16,2025-04-23,5,10840.0,9642.67857142857,0.12303129008202825,False
26490K,2025-06-05,2025-06-18,8,10200.0,9517.857142857143,-0.34938869109947657,False
26490K,2025-08-01,2025-08-27,17,9910.0,9324.285714285714,-0.4385670731707313,False
26490K,2025-09-30,2025-10-02,2,10070.0,9602.142857142857,-0.2737416793893128,False
26490K,2025-10-20,2025-11-04,11,9850.0,8946.42857142857,-0.5156139130434778,False
26490K,2025-12-16,2026-01-06,12,10000.0,9467.857142857143,-0.7644789261744971,False
267250,2020-11-11,2020-12-09,20,49700.0,46807.32142857143,1.4335917031915546,False
267250,2021-02-08,2021-03-23,28,52000.0,47624.82142857143,0.3985665891188114,False
267250,2021-10-13,2021-11-04,16,64700.0,59467.857142857145,-0.38319863481228683,False
267250,2022-05-10,2022-05-25,11,58600.0,56046.42857142857,-0.22724643356643365,False
267250,2022-05-27,2022-06-16,12,58500.0,55339.28571428572,0.8571796610169501,False
267250,2022-08-01,2022-09-15,30,57000.0,53473.21428571428,0.4876394936708856,False
267250,2022-10-05,2022-12-29,60,57400.0,52453.57142857143,0.3472970397111913,False
267250,2023-01-16,2023-02-07,14,59800.0,55032.142857142855,-0.0392985767790262,False
267250,2023-02-09,2023-03-02,14,59800.0,56050.0,-0.28917333333333334,False
267250,2023-04-17,2023-05-08,13,60100.0,56992.857142857145,-0.7664758620689661,False
267250,2023-06-08,2023-06-30,16,60100.0,57617.857142857145,-0.1563769784172663,False
267250,2023-07-04,2023-08-02,21,60000.0,56589.28571428572,0.5000125654450267,False
267250,2023-09-07,2023-09-21,10,60800.0,58335.71428571428,2.3892115942028953,False
267250,2023-10-11,2023-10-27,12,61500.0,54910.71428571428,-0.42295176151761493,False
267250,2023-11-07,2023-12-06,21,60000.0,56232.142857142855,0.32035450236966806,False
267250,2024-04-24,2024-05-28,21,65100.0,58975.0,0.3232538775510204,False
267250,2024-11-08,2024-12-09,21,76100.0,69546.42857142857,-0.010112043596730232,False
267250,2025-02-20,2025-03-04,7,77600.0,70492.85714285714,-0.7115334673366837,False
267250,2025-05-02,2025-07-07,42,78500.0,74785.71428571429,10.47124076923078,False
267260,2020-06-04,2020-06-12,6,9590.0,8254.285714285714,-1.280603957219251,False
267260,2020-07-22,2020-08-21,21,9690.0,8693.57142857143,0.9135827956989254,False
267260,2021-10-29,2021-11-23,17,23050.0,20112.5,0.4712885106382979,False
267260,2021-12-03,2021-12-17,10,22700.0,19682.14285714286,-0.6801266272189352,False
267260,2022-04-15,2022-05-20,24,22300.0,20594.64285714286,-0.4134383246073302,False
267260,2022-06-02,2022-06-14,7,22350.0,19841.071428571428,-0.2811160142348753,False
267260,2022-06-23,2022-07-14,15,22350.0,19198.214285714286,-0.2079662322946176,False
267260,2025-03-05,2025-03-28,17,335000.0,283035.71428571426,-0.6639002061855667,False
267260,2025-05-09,2025-07-04,38,340000.0,299107.14285714284,2.884904803493449,False
267260,2026-06-30,2026-07-09,7,972000.0,777600.0,-0.8033127572016461,False
267270,2020-08-05,2020-08-19,9,23700.0,21244.64285714286,-0.289888581818182,False
267270,2020-09-07,2020-09-25,14,22950.0,20637.5,0.3618183783783783,False
267270,2022-05-17,2022-06-16,20,42450.0,37789.28571428572,-0.17202942528735643,False
267270,2022-08-03,2022-08-23,13,39900.0,36712.5,-0.5760235294117647,False
267270,2022-08-29,2022-09-02,4,41700.0,38217.857142857145,-0.8303076923076929,False
267270,2022-09-15,2022-09-27,8,40700.0,36467.857142857145,-1.7653633755274272,False
267270,2022-10-31,2023-01-06,48,40600.0,35117.857142857145,2.5824938110749196,False
267270,2024-05-28,2024-06-05,6,59900.0,55614.28571428572,-1.0438540000000007,False
267270,2024-06-10,2024-07-08,20,56000.0,51250.0,-0.39232,False
267270,2024-07-16,2024-08-05,14,58100.0,52725.0,-0.42274976744186044,False
267270,2024-08-08,2024-09-02,16,52700.0,42160.0,-0.005087286527514232,False
267270,2024-10-11,2024-10-28,11,54500.0,50017.857142857145,-1.1368658167330683,False
