code,fiscal_year,op_income,depr,amort,cfo,capex,st_debt,lt_debt,bond,cash,EBITDA,net_debt,FCF
160190,2024,-369253550.0,,,-2632697872.0,1176627076.0,0.0,5000000000.0,16000000000.0,17712437758.0,-369253550.0,3287562242.0,-3809324948.0
160190,2025,-8908556551.0,,,-9685015063.0,5254612814.0,2000000000.0,12150000000.0,,22701744036.0,-8908556551.0,-8551744036.0,-14939627877.0
124500,2020,14562145227.0,,,17531423875.0,7450233133.0,,,18754923707.0,91225250435.0,14562145227.0,-72470326728.0,10081190742.0
124500,2021,31538468377.0,,,3555927517.0,7575615860.0,,,41431950535.0,91225250435.0,31538468377.0,-49793299900.0,-4019688343.0
124500,2022,31183106015.0,,,123335388545.0,15186030480.0,,,,182973818237.0,31183106015.0,,108149358065.0
124500,2023,30518767988.0,,,-29332425315.0,5987892408.0,,323624000.0,3818334132.0,182973818237.0,30518767988.0,-178831860105.0,-35320317723.0
124500,2024,58564721273.0,,,26443155041.0,72339796809.0,,,10000000000.0,175554526676.0,58564721273.0,-165554526676.0,-45896641768.0
124500,2025,279925759631.0,,,238152396670.0,27840221403.0,,,12148840.0,397224405642.0,279925759631.0,-397212256802.0,210312175267.0
358570,2022,-67952023588.0,,,-62550424556.0,,,,,2345782249.0,-67952023588.0,,-62550424556.0
358570,2023,-53304560672.0,,,-41174491011.0,566210800.0,,,,8543302531.0,-53304560672.0,,-41740701811.0
358570,2024,-48259851257.0,,,-43426716012.0,24741191.0,,,10000000000.0,8543302531.0,-48259851257.0,1456697469.0,-43451457203.0
358570,2025,-40654989301.0,,,-32302679359.0,7375314767.0,,,5810186151.0,39659957808.0,-40654989301.0,-33849771657.0,-39677994126.0
284740,2020,135835951356.0,,,66235483074.0,9154072494.0,59216573005.0,66647981.0,,41625264552.0,135835951356.0,17657956434.0,57081410580.0
284740,2021,178635561823.0,,,40590934775.0,1707390109.0,43500000000.0,45919199141.0,,108442742524.0,178635561823.0,-19023543383.0,38883544666.0
284740,2022,119943993497.0,,,27605118786.0,3101097084.0,,16769228082.0,,108442742524.0,119943993497.0,-91673514442.0,24504021702.0
284740,2023,144873008354.0,,,64066336251.0,18895617863.0,,783246000.0,,106345916569.0,144873008354.0,-105562670569.0,45170718388.0
284740,2024,164815752780.0,,,37648911853.0,7122390769.0,3520970585.0,82747005586.0,,176614948652.0,164815752780.0,-90346972481.0,30526521084.0
284740,2025,169362970577.0,,,8710300042.0,9618780539.0,3552519542.0,45747069934.0,,176614948652.0,169362970577.0,-127315359176.0,-908480497.0
376300,2021,13240793052.0,,,8080002432.0,,,,6495156013.0,26825043614.0,13240793052.0,-20329887601.0,8080002432.0
376300,2022,16285613589.0,,,21004053364.0,145158095.0,,,,84108438276.0,16285613589.0,,20858895269.0
376300,2023,28625832888.0,,,12780586219.0,3322483405.0,,,,84108438276.0,28625832888.0,,9458102814.0
376300,2024,25413420152.0,,,23735067238.0,270126741.0,,,,84120698070.0,25413420152.0,,23464940497.0
376300,2025,31391662643.0,,,35476240470.0,567887818.0,,,,127699499351.0,31391662643.0,,34908352652.0
211050,2021,21133565506.0,8661051124.0,,-549495926.0,1284228032.0,18050000000.0,0.0,0.0,4591123617.0,29794616630.0,13458876383.0,-1833723958.0
211050,2022,27392045468.0,,,-895486030.0,833266446.0,19800000000.0,0.0,,4591123617.0,27392045468.0,15208876383.0,-1728752476.0
211050,2023,46576295874.0,,,8696586961.0,459070423.0,47318093688.0,49317713596.0,,3751691287.0,46576295874.0,92884115997.0,8237516538.0
211050,2024,86266641000.0,,,75597973000.0,1168781000.0,12413496000.0,29784256000.0,,1531395000.0,86266641000.0,40666357000.0,74429192000.0
211050,2025,94843958000.0,,,56174712000.0,977538000.0,31528770000.0,10550000000.0,,42636817000.0,94843958000.0,-558047000.0,55197174000.0
399720,2022,3899765486.0,,,5920392540.0,6080546064.0,,3591000000.0,,10993740746.0,3899765486.0,-7402740746.0,-160153524.0
399720,2023,4351646460.0,,,5666350939.0,6774968693.0,,4061770656.0,,10993740746.0,4351646460.0,-6931970090.0,-1108617754.0
399720,2024,3524912928.0,,,10803918403.0,9505482504.0,,4195849864.0,,18715231760.0,3524912928.0,-14519381896.0,1298435899.0
399720,2025,-16721496228.0,,,-848730459.0,5210217544.0,,4825000000.0,34498546760.0,52725781806.0,-16721496228.0,-13402235046.0,-6058948003.0
214430,2020,768716875.0,5601923135.0,82519081.0,33198850834.0,,2600000000.0,4124805700.0,,11816271536.0,6453159091.0,-5091465836.0,33198850834.0
214430,2021,1410841017.0,5870575804.0,85001055.0,-12279187759.0,,100000000.0,2225130038.0,,10779484814.0,7366417876.0,-8454354776.0,-12279187759.0
214430,2022,5686971942.0,4383839827.0,74644087.0,-727033618.0,,2000000000.0,3806580000.0,,14603221223.0,10145455856.0,-8796641223.0,-727033618.0
214430,2023,12204489179.0,4679100746.0,65027612.0,21768280886.0,,3500000000.0,2133250000.0,,18810013774.0,16948617537.0,-13176763774.0,21768280886.0
214430,2024,14759928402.0,5059106122.0,69380112.0,8154445865.0,5292273355.0,500000000.0,3480790000.0,11000000000.0,24348190670.0,19888414636.0,-9367400670.0,2862172510.0
214430,2025,16458043794.0,4547845979.0,71301775.0,18805171604.0,14792382748.0,,6790830000.0,9949674894.0,24348190670.0,21077191548.0,-7607685776.0,4012788856.0
033790,2020,-1460760332.0,1732229353.0,4691096.0,-340006975.0,,3000000000.0,0.0,1300000000.0,10648483980.0,276160117.0,-6348483980.0,-340006975.0
033790,2021,1923486251.0,280009340.0,4359151.0,-456676650.0,,0.0,,1352785213.0,10549997762.0,2207854742.0,-9197212549.0,-456676650.0
033790,2022,1462672613.0,308556148.0,4161945.0,1356642729.0,,0.0,,1352785213.0,10549997962.0,1775390706.0,-9197212749.0,1356642729.0
033790,2023,-2124130241.0,301163207.0,1373786.0,-2499571535.0,,,,0.0,10479240729.0,-1821593248.0,-10479240729.0,-2499571535.0
033790,2024,7608133.0,283095968.0,374406.0,-677132751.0,,,,70000000000.0,71368643054.0,291078507.0,-1368643054.0,-677132751.0
033790,2025,8847177396.0,332835430.0,12337.0,-11112118716.0,,,,-1150122450.0,71368643054.0,9180025163.0,-72518765504.0,-11112118716.0
101160,2020,35796206436.0,,,24586116089.0,4883053884.0,28232000000.0,11356413071.0,,48796294343.0,35796206436.0,-9207881272.0,19703062205.0
101160,2021,40300789625.0,,,26203403413.0,24140985755.0,32602000000.0,11188780374.0,,50210598678.0,40300789625.0,-6419818304.0,2062417658.0
101160,2022,50701951182.0,,,22300830924.0,30047296708.0,27100000000.0,22444663974.0,,50210598678.0,50701951182.0,-665934704.0,-7746465784.0
101160,2023,64828878115.0,,,82875317763.0,10715880514.0,26000000000.0,20803138405.0,,109716173431.0,64828878115.0,-62913035026.0,72159437249.0
101160,2024,70304948252.0,,,35037235881.0,5830719078.0,22000000000.0,11250000000.0,,143193153018.0,70304948252.0,-109943153018.0,29206516803.0
101160,2025,58544362713.0,,,60759780767.0,10752116177.0,21500000000.0,10058304481.0,,186305352065.0,58544362713.0,-154747047584.0,50007664590.0
039130,2020,-158811586768.0,,,-132868025189.0,4042829283.0,176660646097.0,94865825560.0,1105070000.0,110846773006.0,-158811586768.0,161784768651.0,-136910854472.0
039130,2021,-127293510463.0,,,-107289705614.0,2544705885.0,62722484264.0,81570000000.0,1041450000.0,105686896469.0,-127293510463.0,39647037795.0,-109834411499.0
039130,2022,195096755.0,,,-10240865980.0,1810935558.0,41521003985.0,7865107578.0,196688000.0,105686896469.0,195096755.0,-56104096906.0,-12051801538.0
039130,2023,58833794515.0,,,116726601632.0,5300618227.0,33860020090.0,5337856291.0,93124000.0,118664727516.0,58833794515.0,-79373727135.0,111425983405.0
039130,2024,68829833578.0,,,88012813077.0,3571115450.0,17369042210.0,3745133357.0,0.0,118664727516.0,68829833578.0,-97550551949.0,84441697627.0
039130,2025,57626875763.0,,,101086158079.0,3175669045.0,7606320000.0,1403368264.0,0.0,105683073045.0,57626875763.0,-96673384781.0,97910489034.0
295310,2024,-6789016613.0,3182288065.0,17915667.0,-14010320981.0,15303131430.0,18496146379.0,11229176661.0,1945071226.0,17170845128.0,-3588812881.0,14499549138.0,-29313452411.0
295310,2025,5837442731.0,4305859357.0,19951000.0,-8827636205.0,21504976749.0,15640000000.0,12745756661.0,40000000000.0,19413333484.0,10163253088.0,48972423177.0,-30332612954.0
122640,2020,463586434.0,,,11534312171.0,4905211568.0,5669371808.0,3759000000.0,2194904715.0,10469321633.0,463586434.0,1153954890.0,6629100603.0
122640,2021,-11102089873.0,,,-5198476253.0,6250232530.0,17482591981.0,6800000000.0,33090153610.0,31528268292.0,-11102089873.0,25844477299.0,-11448708783.0
122640,2022,-16881819932.0,,,-17766897428.0,4025577908.0,201881009.0,24000000.0,7007529212.0,31528268292.0,-16881819932.0,-24294858071.0,-21792475336.0
122640,2023,-411044492.0,,,1715816046.0,,14476597474.0,5217796000.0,35000000000.0,29619782741.0,-411044492.0,25074610733.0,1715816046.0
122640,2024,11262295552.0,,,8503833666.0,,5000000000.0,,38063730500.0,29619782741.0,11262295552.0,13443947759.0,8503833666.0
122640,2025,3792979984.0,,,-7443039427.0,,30052500000.0,-2302521602.0,15425914821.0,22344259815.0,3792979984.0,20831633404.0,-7443039427.0
460860,2023,235489924847.0,,,348414734899.0,67635600681.0,,,,434773397831.0,235489924847.0,,280779134218.0
460860,2024,102474077764.0,,,213632597636.0,97973469171.0,,,,434773397831.0,102474077764.0,,115659128465.0
460860,2025,59380409698.0,,,114649523103.0,721637489352.0,,,,363703919236.0,59380409698.0,,-606987966249.0
034310,2020,153148431943.0,125777744074.0,25106741306.0,309342815964.0,151312927510.0,435119906509.0,115989938700.0,,674934464655.0,304032917323.0,-123824619446.0,158029888454.0
034310,2021,146710307059.0,160031812922.0,33784246853.0,229477208778.0,208457037148.0,569214528386.0,105333103551.0,,674934464655.0,340526366834.0,-386832718.0,21020171630.0
034310,2022,145242618665.0,181920371483.0,29567281511.0,200613308305.0,189887864380.0,736046084558.0,100269787301.0,,604516298751.0,356730271659.0,231799573108.0,10725443925.0
034310,2023,96985264990.0,186355659512.0,29205014299.0,304174229411.0,116338661775.0,,65312118398.0,,577618086866.0,312545938801.0,-512305968468.0,187835567636.0
034310,2024,174263701108.0,193219814018.0,29934951486.0,219662610195.0,118434449429.0,,790201807059.0,74303862652.0,616620716793.0,397418466612.0,247884952918.0,101228160766.0
034310,2025,198097014621.0,198994275260.0,31587878726.0,406018070966.0,76891032323.0,,854952904454.0,,817480921506.0,428679168607.0,37471982948.0,329127038643.0
377740,2022,295409547762.0,,,249099718306.0,42266077095.0,,,,681067042884.0,295409547762.0,,206833641211.0
377740,2023,-47041101526.0,,,-4193526652.0,3962768420.0,150000000000.0,,,681067042884.0,-47041101526.0,-531067042884.0,-8156295072.0
377740,2024,12215167998.0,,,57916529317.0,10462250805.0,,,,147395062404.0,12215167998.0,,47454278512.0
377740,2025,16705690020.0,,,14381482563.0,8111395804.0,0.0,,,107340687355.0,16705690020.0,,6270086759.0
145990,2020,111573000000.0,,,199540000000.0,112997000000.0,280305000000.0,130565000000.0,528973000000.0,104879000000.0,111573000000.0,834964000000.0,86543000000.0
145990,2021,82553000000.0,,,-17943000000.0,98748000000.0,402033000000.0,114671000000.0,483037000000.0,120336000000.0,82553000000.0,879405000000.0,-116691000000.0
145990,2022,82016000000.0,,,84939000000.0,112474000000.0,485127000000.0,141687000000.0,662857000000.0,178121000000.0,82016000000.0,1111550000000.0,-27535000000.0
145990,2023,113199757649.0,,,263293064236.0,120558557143.0,430980169652.0,98719948500.0,419355675862.0,178120966249.0,113199757649.0,770934827765.0,142734507093.0
145990,2024,133523122893.0,,,253866142891.0,93926557580.0,-442160662075.0,74553674450.0,459301103244.0,181112509661.0,133523122893.0,-89418394042.0,159939585311.0
145990,2025,111724649074.0,,,204493207070.0,92374989037.0,414718213688.0,59891738950.0,459224331742.0,201951426803.0,111724649074.0,731882857577.0,112118218033.0
099190,2020,30455987440.0,,,34614942255.0,7638798574.0,,42813032000.0,,34473095533.0,30455987440.0,8339936467.0,26976143681.0
099190,2021,34826754603.0,,,17223810739.0,47629534058.0,,94235697600.0,,47191911254.0,34826754603.0,47043786346.0,-30405723319.0
099190,2022,19807041920.0,,,6653468563.0,21986068037.0,,63684011320.0,,61597232711.0,19807041920.0,2086778609.0,-15332599474.0
099190,2023,10929438236.0,,,13045086886.0,42084659783.0,,45749332640.0,,61597232711.0,10929438236.0,-15847900071.0,-29039572897.0
099190,2024,2657678239.0,,,22958070895.0,15175510252.0,,73218400000.0,50000000000.0,67637960334.0,2657678239.0,55580439666.0,7782560643.0
099190,2025,7886581393.0,,,20119708503.0,27716477747.0,15000000000.0,61517560000.0,40822475287.0,67637960334.0,7886581393.0,49702074953.0,-7596769244.0
475960,2024,-8779777619.0,,,-6540032463.0,625212690.0,850000000.0,0.0,,12688733628.0,-8779777619.0,-11838733628.0,-7165245153.0
475960,2025,-5568879088.0,,,-6754417130.0,772867260.0,0.0,0.0,,12688733628.0,-5568879088.0,,-7527284390.0
079900,2024,31345210502.0,,,19497531126.0,1713192485.0,26890000000.0,,10000000000.0,29550979617.0,31345210502.0,7339020383.0,17784338641.0
003030,2020,67104301851.0,,,268774832408.0,62194790168.0,-87258108221.0,14871892717.0,60000000000.0,187009135894.0,67104301851.0,-199395351398.0,206580042240.0
003030,2021,298952263629.0,,,-165692653993.0,59148585292.0,155988099708.0,87716300000.0,79755480000.0,234314271432.0,298952263629.0,89145608276.0,-224841239285.0
003030,2022,567163868807.0,,,398956817619.0,197056082538.0,26394205559.0,25982705445.0,90000000000.0,490386937299.0,567163868807.0,-348010026295.0,201900735081.0
003030,2023,590946429587.0,,,555702324109.0,492047144639.0,-102319931544.0,392891525764.0,60000000000.0,713742113592.0,590946429587.0,-363170519372.0,63655179470.0
003030,2024,211611279793.0,,,280735992814.0,906522217012.0,9505792412.0,588289757535.0,140000000000.0,841006854015.0,211611279793.0,-103211304068.0,-625786224198.0
003030,2025,205826153302.0,,,17431961261.0,622904985526.0,132797183850.0,244279629139.0,179341200000.0,841006854015.0,205826153302.0,-284588841026.0,-605473024265.0
034950,2020,32710069584.0,,,30545823955.0,676543000.0,,,,102977624189.0,32710069584.0,,29869280955.0
034950,2021,36219070401.0,,,33586176333.0,64559000.0,,,,114453563578.0,36219070401.0,,33521617333.0
034950,2022,29929805340.0,,,24434982374.0,192824869.0,,,,114453563578.0,29929805340.0,,24242157505.0
034950,2023,25839533932.0,,,27648125256.0,255200455.0,,,,110886289582.0,25839533932.0,,27392924801.0
034950,2024,32680454148.0,,,35402875768.0,273963364.0,,,,115686865484.0,32680454148.0,,35128912404.0
034950,2025,34339555609.0,,,31890334361.0,701205500.0,,,,119175725639.0,34339555609.0,,31189128861.0
340570,2020,9592474649.0,,,9344108449.0,2977994975.0,,,,14633180205.0,9592474649.0,,6366113474.0
340570,2021,22327323701.0,,,19005563601.0,15633252415.0,,,,16627057541.0,22327323701.0,,3372311186.0
340570,2022,24308838055.0,,,15407303760.0,15994811419.0,,,,20579751357.0,24308838055.0,,-587507659.0
340570,2023,30839185026.0,,,32591101671.0,13451789932.0,0.0,0.0,,20579751357.0,30839185026.0,,19139311739.0
340570,2024,56957338526.0,,,46569584536.0,15830234851.0,0.0,0.0,,60714899196.0,56957338526.0,,30739349685.0
340570,2025,46350773186.0,,,37691797461.0,17586638030.0,0.0,0.0,,73687434580.0,46350773186.0,,20105159431.0
035890,2020,174431554176.0,,,236076916800.0,,87500000000.0,7461834696.0,7500000000.0,169620360597.0,174431554176.0,-67158525901.0,236076916800.0
035890,2021,206790324507.0,,,285637707614.0,,3774547351.0,23885000000.0,3900000000.0,177796937504.0,206790324507.0,-146237390153.0,285637707614.0
035890,2022,206067723959.0,,,151134961610.0,,64000000000.0,11307000000.0,5000000000.0,267668684482.0,206067723959.0,-187361684482.0,151134961610.0
035890,2023,228215359127.0,,,80678660787.0,,3772200593.0,,,267668684482.0,228215359127.0,-263896483889.0,80678660787.0
035890,2024,235743001764.0,,,242762007714.0,,6000000000.0,0.0,0.0,220255934189.0,235743001764.0,-214255934189.0,242762007714.0
035890,2025,144388838105.0,,,-3753124031.0,,13220298304.0,40510780000.0,,218456049562.0,144388838105.0,-164724971258.0,-3753124031.0
003280,2020,-50876456210.0,,,-3958236988.0,171588131.0,,,0.0,13657451103.0,-50876456210.0,-13657451103.0,-4129825119.0
003280,2021,16436494237.0,,,-2635681650.0,3256080049.0,,,0.0,38188658034.0,16436494237.0,-38188658034.0,-5891761699.0
003280,2022,29679321670.0,,,32737334185.0,2056123932.0,,,0.0,60803555334.0,29679321670.0,-60803555334.0,30681210253.0
003280,2023,24563227868.0,,,25372869381.0,5751043881.0,,,0.0,60803555334.0,24563227868.0,-60803555334.0,19621825500.0
003280,2024,27541001667.0,,,47258240449.0,28955823340.0,,,,30368150519.0,27541001667.0,,18302417109.0
003280,2025,11275759234.0,,,38014074656.0,6997457101.0,,,,84587026588.0,11275759234.0,,31016617555.0
078130,2020,442998783.0,2154641385.0,10268784.0,6091176981.0,4586205120.0,26776538859.0,2070000000.0,15586749910.0,4134545396.0,2607908952.0,40298743373.0,1504971861.0
078130,2021,-6274654866.0,2334764246.0,11225308.0,-9904542481.0,2489926001.0,35161632182.0,1230000000.0,10500000000.0,8401511270.0,-3928665312.0,38490120912.0,-12394468482.0
078130,2022,-11050253296.0,2339486065.0,13428672.0,-11503081747.0,1645672306.0,34570327843.0,,10000000000.0,8401511270.0,-8697338559.0,36168816573.0,-13148754053.0
078130,2023,-7440382730.0,,,-906524342.0,112540000.0,,,22973734000.0,102960174548.0,-7440382730.0,-79986440548.0,-1019064342.0
078130,2024,-12649826847.0,,,-13512086930.0,1765344466.0,,,22973734000.0,102960174548.0,-12649826847.0,-79986440548.0,-15277431396.0
078130,2025,-3354062983.0,,,3589931935.0,20182399612.0,,,,17023776199.0,-3354062983.0,,-16592467677.0
002240,2020,9831441983.0,,,179495196821.0,40099860364.0,290499378152.0,37569084313.0,,156938068404.0,9831441983.0,171130394061.0,139395336457.0
002240,2021,98526648327.0,,,39463449669.0,40641866262.0,259959726226.0,64199568949.0,,159305426565.0,98526648327.0,164853868610.0,-1178416593.0
002240,2022,133503465388.0,,,108670885850.0,56006094642.0,266427269421.0,61957841639.0,,203383658172.0,133503465388.0,125001452888.0,52664791208.0
002240,2023,56316856694.0,,,182428406273.0,52023648669.0,146513513034.0,45194912440.0,,203383658172.0,56316856694.0,-11675232698.0,130404757604.0
